timestamp,pm2.5,temperature,humidity,pressure,pm2.5_out,temperature_out,humidity_out,pressure_out
2022-07-30T11:00:00Z,4.5,25.1,48.1,1007,3.6,22.21,62.57,1008.89
2022-07-30T12:00:00Z,5,25.2,50.3,1006.8,3.5,23.22,59.77,1008.7
2022-07-30T13:00:00Z,6.5,25.1,54.2,1006,3.5,23.85,57.42,1008.69
2022-07-30T14:00:00Z,6,25.1,55,1006,4.2,24.5,56.44,1008.42
2022-07-30T15:00:00Z,NA,NA,NA,NA,4.4,24.25,57.42,1007.93
2022-07-30T16:00:00Z,NA,NA,NA,NA,5,23.06,63.07,1007.38
2022-07-30T17:00:00Z,NA,NA,NA,NA,5.3,21.92,69.59,1007
2022-07-30T18:00:00Z,NA,NA,NA,NA,4.5,21.18,72.03,1006.46
2022-07-30T19:00:00Z,NA,NA,NA,NA,4.4,20.62,74.07,1006.17
2022-07-30T20:00:00Z,NA,NA,NA,NA,4.5,19.95,75.42,1006.15
2022-07-30T21:00:00Z,NA,NA,NA,NA,6.1,19.31,77.03,1005.86
2022-07-30T22:00:00Z,NA,NA,NA,NA,5.9,19.21,75.72,1005.47
2022-07-30T23:00:00Z,NA,NA,NA,NA,5.3,18.81,77.72,1004.94
2022-07-31T00:00:00Z,NA,NA,NA,NA,5.4,18.57,78.91,1004.88
2022-07-31T01:00:00Z,NA,NA,NA,NA,5.3,18.4,79.23,1004.13
2022-07-31T02:00:00Z,NA,NA,NA,NA,5.4,18.03,83.05,1003.64
2022-07-31T03:00:00Z,NA,NA,NA,NA,6.1,17.8,83.56,1003.19
2022-07-31T04:00:00Z,NA,NA,NA,NA,7.2,17.19,89.27,1002.5
2022-07-31T05:00:00Z,NA,NA,NA,NA,6.3,16.78,90.58,1002.22
2022-07-31T06:00:00Z,NA,NA,NA,NA,7.3,16.42,94.79,1001.91
2022-07-31T07:00:00Z,NA,NA,NA,NA,4.8,16.39,96.81,1001.82
2022-07-31T08:00:00Z,NA,NA,NA,NA,3.4,16.53,96.61,1001.71
2022-07-31T09:00:00Z,NA,NA,NA,NA,4.3,17.2,96.01,1001.57
2022-07-31T10:00:00Z,NA,NA,NA,NA,3.2,17.4,95.42,1001.62
2022-07-31T11:00:00Z,NA,NA,NA,NA,4.3,17.5,94.1,1001.75
2022-07-31T12:00:00Z,NA,NA,NA,NA,4.9,17.7,91.83,1001.94
2022-07-31T13:00:00Z,NA,NA,NA,NA,4.9,17.83,92.01,1002.14
2022-07-31T14:00:00Z,5,23.9,58.7,1001,6.1,18.66,82.79,1002.33
2022-07-31T15:00:00Z,3.8,23.8,57.8,1001,5.6,18.85,81.83,1002.43
2022-07-31T16:00:00Z,5.7,23.7,57,1001.8,4.5,18.73,80.93,1002.76
2022-07-31T17:00:00Z,5.8,23.8,57,1002,4,18.42,80.33,1003.11
2022-07-31T18:00:00Z,5,23.9,57,1002.8,6,17.97,79.65,1003.48
2022-07-31T19:00:00Z,4.5,24,56.5,1003,6.1,17.95,79.16,1003.95
2022-07-31T20:00:00Z,3.5,24,56,1003,5.4,17.48,84.13,1004.35
2022-07-31T21:00:00Z,3,24.1,56.9,1003,4.6,17.17,85.66,1004.79
2022-07-31T22:00:00Z,3.7,24.3,57.3,1003,3.9,16.89,87.19,1004.76
2022-07-31T23:00:00Z,3,24.2,57,1003,3.9,16.65,88.78,1004.78
2022-08-01T00:00:00Z,3.2,24.2,56.1,1003,4.6,16.61,89.1,1004.73
2022-08-01T01:00:00Z,3.2,24.2,56,1003,4.5,16.48,89.27,1004.72
2022-08-01T02:00:00Z,3.3,24.2,55.3,1003,4.6,16.09,90.11,1004.76
2022-08-01T03:00:00Z,3.7,24.1,54.8,1003,4.7,15.57,95.4,1004.72
2022-08-01T04:00:00Z,3.7,24,54,1003.1,4.8,14.99,96.31,1004.65
2022-08-01T05:00:00Z,4.2,24,53.6,1004,5.2,14.54,96.35,1004.83
2022-08-01T06:00:00Z,4.5,24.4,53,1004,5.5,14.6,96.85,1005.17
2022-08-01T07:00:00Z,4.5,24.7,52.1,1004,5.7,14.98,97.24,1005.45
2022-08-01T08:00:00Z,9.8,24.6,50.2,1004,4.1,17.76,91.31,1005.65
2022-08-01T09:00:00Z,3.5,24.4,48,1004,2.5,19.63,84.58,1005.64
2022-08-01T10:00:00Z,3.3,24.4,47.8,1004,1.9,21.16,75.01,1005.62
2022-08-01T11:00:00Z,3,24.4,47.1,1004,2.1,22.55,66.87,1005.88
2022-08-01T12:00:00Z,3.7,24.6,46.7,1004,2.1,23.57,61.73,1005.87
2022-08-01T13:00:00Z,3.8,24.6,47.7,1004,2.3,24.41,58.78,1005.73
2022-08-01T14:00:00Z,3.8,24.7,48.3,1004,2.4,25.18,57.27,1005.63
2022-08-01T15:00:00Z,9.5,24.7,49.2,1004,2.6,25.74,55.97,1005.5
2022-08-01T16:00:00Z,28.7,24.7,49.5,1004,2.8,25.89,55.03,1005.7
2022-08-01T17:00:00Z,11.7,24.6,50.2,1004.4,5.2,25.78,55.42,1005.94
2022-08-01T18:00:00Z,12.8,24.5,53.5,1005,5.6,25.21,58.27,1006.04
2022-08-01T19:00:00Z,13.1,24.4,55,1005,6.2,24.14,63.48,1006.26
2022-08-01T20:00:00Z,13.3,24.5,56.2,1005.2,8,22.06,72.03,1006.65
2022-08-01T21:00:00Z,14,24.5,57.1,1006,10,20.99,75.93,1007.07
2022-08-01T22:00:00Z,15,24.6,58.4,1006,10.3,20.91,75.62,1007.19
2022-08-01T23:00:00Z,15.7,24.7,59,1006,10.7,20.43,78.44,1007.34
2022-08-02T00:00:00Z,15.5,24.7,59,1006,11.2,19.86,81.45,1007.48
2022-08-02T01:00:00Z,16.2,24.8,59,1006,11.5,19.49,84.41,1007.72
2022-08-02T02:00:00Z,17.5,24.7,58.8,1006,11.9,19.03,88.5,1007.84
2022-08-02T03:00:00Z,17.3,24.7,58,1007,12.5,18.18,91.78,1008.01
2022-08-02T04:00:00Z,16.3,24.7,57.5,1007,13.4,17.72,93.31,1008.11
2022-08-02T05:00:00Z,12.5,24.7,55.9,1007.8,13.7,17.35,94.36,1008.29
2022-08-02T06:00:00Z,8.2,25.2,53.2,1008,11.5,17.55,92.6,1008.72
2022-08-02T07:00:00Z,8.5,25.3,49.8,1008,6.5,19.22,83.51,1009.3
2022-08-02T08:00:00Z,7.2,25.3,49.8,1008,4,21.08,76.35,1009.7
2022-08-02T09:00:00Z,6.3,25.3,49.5,1008.5,3.3,22.67,69.99,1009.86
2022-08-02T10:00:00Z,6.8,25.5,48.4,1008.3,3.6,24.17,63.48,1010.01
2022-08-02T11:00:00Z,7.2,25.5,48.2,1008,3.8,25.67,58.35,1010.2
2022-08-02T12:00:00Z,8.5,25.6,49.9,1008,4.2,26.55,55.51,1010.21
2022-08-02T13:00:00Z,9.3,25.5,49.9,1008,4.3,27.07,53.98,1010.07
2022-08-02T14:00:00Z,8.7,25.6,48.9,1008,4.7,27.16,53.4,1010.06
2022-08-02T15:00:00Z,9.7,25.6,48.4,1008,5.1,27.24,51.78,1010.07
2022-08-02T16:00:00Z,8.3,25.5,49.2,1008,5.3,27.34,51.1,1009.9
2022-08-02T17:00:00Z,9,25.4,50.3,1008.2,5.7,27.68,50.25,1009.85
2022-08-02T18:00:00Z,11.7,25.3,52.9,1009,5.5,27.12,51.72,1010
2022-08-02T19:00:00Z,17.2,25.2,54.3,1009,5.9,26.05,57.32,1010.19
2022-08-02T20:00:00Z,19.6,25.2,55,1009,8.5,24.22,63.04,1010.54
2022-08-02T21:00:00Z,17.8,25.2,56,1009,13.8,22.59,68.97,1010.86
2022-08-02T22:00:00Z,18.2,25.3,56,1009,12.7,21.84,71.62,1010.85
2022-08-02T23:00:00Z,21,25.3,55.2,1010,13.4,20.64,76.38,1010.93
2022-08-03T00:00:00Z,21.5,25.2,54.8,1010,14,19.97,79.69,1011.1
2022-08-03T01:00:00Z,21,25.1,54,1010,14.4,19.27,83.75,1011.25
2022-08-03T02:00:00Z,18.8,25.1,53.1,1009.1,14.4,18.52,87.09,1011.33
2022-08-03T03:00:00Z,19.7,25,53,1009.8,14.3,17.86,89.14,1011.35
2022-08-03T04:00:00Z,19.2,25,53,1010,14.2,17.13,92.58,1011.1
2022-08-03T05:00:00Z,20.5,25,53.8,1010.1,14.2,16.98,94.1,1011.26
2022-08-03T06:00:00Z,22.8,25,55,1011,14.5,17.63,91.99,1011.65
2022-08-03T07:00:00Z,25.8,25.1,55,1011,15.6,19.08,88.11,1012.01
2022-08-03T08:00:00Z,20.5,25.3,54,1011,16.5,20.72,79.14,1012.3
2022-08-03T09:00:00Z,8.5,25.6,49.5,1011,14.8,22.47,74.82,1012.37
2022-08-03T10:00:00Z,6,25.9,46,1010.8,7.7,25.43,65.68,1012.38
2022-08-03T11:00:00Z,7.2,26.1,45,1010,3.8,27.14,58.9,1012.34
2022-08-03T12:00:00Z,8,26.4,44.6,1010,3.7,28.29,52.17,1012.19
2022-08-03T13:00:00Z,8.8,26.7,44.1,1010,4,28.82,49.47,1012
2022-08-03T14:00:00Z,8.3,26.7,44.7,1009.1,4.3,29.62,45.4,1011.75
2022-08-03T15:00:00Z,9.5,26.9,45,1009,4.8,30.13,41.32,1011.41
2022-08-03T16:00:00Z,10.2,26.8,44.1,1009,5.2,30.34,39.57,1011.1
2022-08-03T17:00:00Z,11.3,26.5,46.2,1009,5.5,30.18,38.83,1010.85
2022-08-03T18:00:00Z,14,26.3,49.3,1009.3,5.8,29.3,39.93,1010.49
2022-08-03T19:00:00Z,21.7,26.1,50.9,1010,7.4,28.39,43.85,1010.66
2022-08-03T20:00:00Z,23.5,26,52.6,1010,9.9,26.2,49.63,1011.23
2022-08-03T21:00:00Z,23.8,25.9,53,1010,15.9,24.92,54.43,1011.55
2022-08-03T22:00:00Z,21.8,25.8,53.9,1010,15,23.48,60.98,1011.61
2022-08-03T23:00:00Z,19.8,25.8,53.8,1010,14,22.34,65.69,1011.74
2022-08-04T00:00:00Z,18.3,25.7,53.4,1010,14.3,21.63,68.83,1011.85
2022-08-04T01:00:00Z,17.8,25.7,53,1010,14,21.3,69.85,1011.72
2022-08-04T02:00:00Z,19,25.6,53,1010,13.7,20.77,71.41,1011.75
2022-08-04T03:00:00Z,18,25.5,52,1010,13.9,19.93,74.76,1011.92
2022-08-04T04:00:00Z,15.7,25.5,52,1010.3,14,19.16,78.43,1011.81
2022-08-04T05:00:00Z,14.3,25.6,52,1011,13.6,18.85,79.84,1011.9
2022-08-04T06:00:00Z,12.8,26,51.8,1011,13.2,18.95,79.23,1012.12
2022-08-04T07:00:00Z,13,26.2,50,1011,12,20.97,73.34,1012.3
2022-08-04T08:00:00Z,NA,NA,NA,NA,9.3,23.56,65.97,1012.57
2022-08-04T09:00:00Z,NA,NA,NA,NA,7.1,24.21,64.03,1012.61
2022-08-04T10:00:00Z,10.1,27.1,43.6,1010.4,NA,NA,NA,NA
2022-08-04T11:00:00Z,11.3,27.1,43.3,1010,NA,NA,NA,NA
2022-08-04T12:00:00Z,11,27.3,43.2,1010,6.2,29.61,44.99,1012.2
2022-08-04T13:00:00Z,10.8,27.5,42.5,1009.2,6.7,30.45,41.56,1011.85
2022-08-04T14:00:00Z,8.8,27.6,40.4,1009,6.6,31.24,38.44,1011.53
2022-08-04T15:00:00Z,9.3,27.6,40.8,1009,6,31.79,36.41,1011.14
2022-08-04T16:00:00Z,7.6,27.4,39.8,1008.8,6.1,31.99,34.62,1010.73
2022-08-04T17:00:00Z,8,27.1,41.5,1008.8,5.6,31.77,34.44,1010.52
2022-08-04T18:00:00Z,10.1,26.8,44.7,1009,5.1,30.84,36.51,1010.43
2022-08-04T19:00:00Z,10.3,26.6,46.2,1009,5.2,29.23,41.33,1010.34
2022-08-04T20:00:00Z,9.2,26.6,48.4,1009,6.7,27.24,47.05,1010.57
2022-08-04T21:00:00Z,12.5,26.6,49.5,1009,8.1,25.12,51.65,1010.78
2022-08-04T22:00:00Z,10.9,26.5,48.4,1009,8.8,23.57,56.21,1010.93
2022-08-04T23:00:00Z,11.8,26.5,48,1009,9.4,22.32,61.72,1011.03
2022-08-05T00:00:00Z,11.8,26.4,48,1009,10.2,21.5,67.64,1010.93
2022-08-05T01:00:00Z,13.8,26.3,48,1008.1,10.8,21.09,72.4,1010.6
2022-08-05T02:00:00Z,12.9,26.3,48,1008,11,20.37,77.2,1010.36
2022-08-05T03:00:00Z,12.8,26.2,48,1008,11.2,19.66,80.86,1010.13
2022-08-05T04:00:00Z,13.1,26.2,48.2,1008,11.2,19.02,83.04,1009.84
2022-08-05T05:00:00Z,12.2,26.3,49.2,1008,11.4,18.7,83.65,1009.59
2022-08-05T06:00:00Z,12.9,26.6,50,1008,10.9,19.31,81.03,1009.53
2022-08-05T07:00:00Z,11.9,27,49.4,1008,10.7,21.49,75.04,1009.65
2022-08-05T08:00:00Z,11,27.4,48.4,1007.5,9,24.14,68.59,1009.62
2022-08-05T09:00:00Z,11.3,27.7,47.8,1007,7,26.17,61.54,1009.45
2022-08-05T10:00:00Z,12.2,27.9,47.5,1006.5,6.6,28.12,55.37,1009.3
2022-08-05T11:00:00Z,11.2,28.2,47.2,1006,6.9,29.64,50.54,1009
2022-08-05T12:00:00Z,11.2,28.7,45.4,1005.8,6.4,30.74,46.48,1008.44
2022-08-05T13:00:00Z,10.8,29.2,43.3,1005,6.6,31.64,43.01,1007.96
2022-08-05T14:00:00Z,12,29.3,43.2,1005,6.1,32.41,40.21,1007.56
2022-08-05T15:00:00Z,11.8,29.2,43.6,1004.4,6.5,32.97,37.57,1007.11
2022-08-05T16:00:00Z,12.5,29.1,44.8,1004,6.9,33.24,35.79,1006.74
2022-08-05T17:00:00Z,14,28.7,46.5,1004,6.9,33.25,35.26,1006.5
2022-08-05T18:00:00Z,18,28.2,49.5,1004,7.2,32.69,37.04,1006.26
2022-08-05T19:00:00Z,21.2,27.9,51.8,1004,7.6,31.32,41.75,1006.2
2022-08-05T20:00:00Z,24.5,27.7,52.2,1004.2,9.5,29.31,47.74,1006.29
2022-08-05T21:00:00Z,21.8,27.6,53.1,1004.6,10.8,27.67,53.74,1006.43
2022-08-05T22:00:00Z,20.5,27.7,54,1004.8,11.9,26.22,59.94,1006.42
2022-08-05T23:00:00Z,21.8,27.6,53.1,1004.2,12.3,25.17,64.78,1006.5
2022-08-06T00:00:00Z,21,27.6,53,1004.9,12.6,24.73,67.16,1006.48
2022-08-06T01:00:00Z,20.5,27.6,53,1004.4,12.7,24.27,64.67,1006.4
2022-08-06T02:00:00Z,21.7,27.6,53.3,1004.8,13,23.49,67.53,1006.56
2022-08-06T03:00:00Z,22.5,27.5,53,1005,13.4,22.4,72.39,1006.45
2022-08-06T04:00:00Z,24.7,27.4,53,1005.8,13.9,21.49,76.48,1006.47
2022-08-06T05:00:00Z,18.7,27.2,53.8,1006.9,14.5,20.79,80.22,1006.82
2022-08-06T06:00:00Z,13.7,27.1,55.5,1008.2,13.7,20.61,83.58,1007.55
2022-08-06T07:00:00Z,8.3,26.9,56,1008.9,9.7,21.09,85.69,1008.69
2022-08-06T08:00:00Z,5.5,26.7,56.6,1010.1,8.2,21.82,84.5,1010.02
2022-08-06T09:00:00Z,4,26.5,54.5,1011.3,3.9,21.45,86.23,1010.6
2022-08-06T10:00:00Z,5.7,26.5,56.1,1012,3.1,20.66,88.07,1011.69
2022-08-06T11:00:00Z,2.8,26.4,56.9,1012.2,3.1,20.3,85.7,1013.04
2022-08-06T12:00:00Z,2.7,26.3,56,1012.9,2.5,20.01,82.92,1013.74
2022-08-06T13:00:00Z,3,26.2,56,1013,2,20.16,77.24,1014.12
2022-08-06T14:00:00Z,4.5,26.2,53.8,1013,2.7,20.66,70.41,1014.44
2022-08-06T15:00:00Z,2.3,26.1,50.8,1013,2.5,21.47,65.52,1014.6
2022-08-06T16:00:00Z,2.5,26.1,49.9,1013,1.5,22.52,58.32,1014.65
2022-08-06T17:00:00Z,4,26.1,49.6,1013,1.7,23.44,52.44,1014.69
2022-08-06T18:00:00Z,14.3,26.1,51,1013.4,2,23.59,50.63,1014.58
2022-08-06T19:00:00Z,7.5,26.1,51,1014,11.1,22.36,56.01,1014.75
2022-08-06T20:00:00Z,8.7,26.2,51.6,1014.6,8.1,20.75,63.71,1014.99
2022-08-06T21:00:00Z,6,26.3,51.9,1015,5.3,19.06,70.36,1015.57
2022-08-06T22:00:00Z,5,26.3,51.3,1015.6,6.2,18,74.77,1016.13
2022-08-06T23:00:00Z,3.3,26.2,49.3,1016,5.6,17.28,75.52,1016.67
2022-08-07T00:00:00Z,3.3,26.2,48.7,1016,3.9,16.43,75.36,1017.07
2022-08-07T01:00:00Z,2.7,26.1,47.8,1016,3.5,15.7,74.92,1017.2
2022-08-07T02:00:00Z,2.3,26,46.8,1016,3.9,14.79,77.07,1017.34
2022-08-07T03:00:00Z,2.5,25.9,46,1016,3.6,13.9,81.04,1017.4
2022-08-07T04:00:00Z,2.8,25.8,46,1016,3.8,13.04,84.64,1017.34
2022-08-07T05:00:00Z,2,26,46,1017,4.9,12.43,87.52,1017.51
2022-08-07T06:00:00Z,2,26.5,45.3,1017,4.4,12.61,89.37,1017.8
2022-08-07T07:00:00Z,1.7,26.9,43.7,1017,2.8,14.69,85.19,1018.24
2022-08-07T08:00:00Z,1.7,26.6,38.5,1016.9,1.5,17.36,75.81,1018.31
2022-08-07T09:00:00Z,0.8,26.1,35,1016.3,1.2,19.15,67.21,1018.28
2022-08-07T10:00:00Z,1,25.8,34.6,1016,1,20.46,60.46,1018.13
2022-08-07T11:00:00Z,1.3,25.7,35.6,1015.9,0.7,21.16,57.5,1018.05
2022-08-07T12:00:00Z,6.3,25.8,37.7,1015,0.6,22.32,50.26,1017.61
2022-08-07T13:00:00Z,3,25.8,37.6,1015,0.9,22.96,46.96,1017.27
2022-08-07T14:00:00Z,2,25.7,36,1014.2,1.6,23.81,43.44,1016.89
2022-08-07T15:00:00Z,2.2,25.7,36,1014,1.2,24.2,40.89,1016.56
2022-08-07T16:00:00Z,2.2,25.6,36,1014,1.3,24.71,38.49,1016.07
2022-08-07T17:00:00Z,2.8,25.6,36.7,1014,1.1,24.79,38.06,1015.65
2022-08-07T18:00:00Z,3.5,25.6,39.8,1014,1.8,23.72,40.53,1015.35
2022-08-07T19:00:00Z,6.8,25.5,41.2,1014,2.1,22.96,44.97,1015.52
2022-08-07T20:00:00Z,8.1,25.6,43.4,1015,4.2,20.95,51.7,1015.86
2022-08-07T21:00:00Z,9.5,25.7,46.7,1015,8,19.43,55.31,1016.09
2022-08-07T22:00:00Z,8,25.9,48,1015,12.2,18.22,60.58,1016.24
2022-08-07T23:00:00Z,6.5,26,47.8,1015,7.6,17.47,63.85,1016.3
2022-08-08T00:00:00Z,6.7,26,47,1015,7.3,16.33,68.34,1016.39
2022-08-08T01:00:00Z,5.8,26,46.3,1015,8.9,15.59,71.39,1016.55
2022-08-08T02:00:00Z,5.5,26,46,1015,8,14.97,73.9,1016.51
2022-08-08T03:00:00Z,5.5,26,45.8,1015,7.8,14.29,77.1,1016.46
2022-08-08T04:00:00Z,5.5,26,46,1015,7.6,13.75,80.29,1016.54
2022-08-08T05:00:00Z,9.3,26.2,46.2,1015.8,8,13.44,82.93,1016.75
2022-08-08T06:00:00Z,10.5,26.4,44.4,1016,7,13.83,84.07,1016.9
2022-08-08T07:00:00Z,5.7,26.5,43.8,1016,5.2,16.1,79.84,1017.1
2022-08-08T08:00:00Z,3.9,26.6,42.9,1016,3.3,18.84,72.7,1017.32
2022-08-08T09:00:00Z,5.7,26.4,43,1016,2.7,20.66,65.31,1017.53
2022-08-08T10:00:00Z,3.3,26.3,39.1,1015.8,2.2,22.25,58.3,1017.53
2022-08-08T11:00:00Z,2.7,26.2,38.9,1015,1.8,23.22,52.67,1017.35
2022-08-08T12:00:00Z,2.3,26.2,37.2,1015,1.4,24.47,46.04,1017.19
2022-08-08T13:00:00Z,2,26.1,38,1015,1.6,25.12,42.92,1016.99
2022-08-08T14:00:00Z,2.2,26.1,38.2,1015,1.6,25.66,41.51,1016.8
2022-08-08T15:00:00Z,2.2,26.2,38,1015,1.6,25.86,41.94,1016.59
2022-08-08T16:00:00Z,2.8,26,38.8,1015,1.8,25.98,40.95,1016.55
2022-08-08T17:00:00Z,3.7,25.6,41.4,1015.2,1.8,25.92,40.97,1016.38
2022-08-08T18:00:00Z,4.5,25.2,43.3,1016,2.2,25.06,43.2,1016.51
2022-08-08T19:00:00Z,5.2,25,43.7,1016,2.7,23.8,47.8,1016.9
2022-08-08T20:00:00Z,4.2,25,45.5,1016.5,3.4,22.25,52.81,1017.42
2022-08-08T21:00:00Z,5,25.3,47,1016.8,3.6,21.18,56.8,1017.76
2022-08-08T22:00:00Z,4.3,25.5,47,1017,3.4,20.43,61.11,1018.09
2022-08-08T23:00:00Z,4.3,25.7,47.8,1017,4.1,19.75,65.38,1018.16
2022-08-09T00:00:00Z,3.3,25.8,48,1017,4.1,19.34,67.49,1018.26
2022-08-09T01:00:00Z,4,25.8,48,1017,4.1,18.81,69.81,1018.32
2022-08-09T02:00:00Z,4,25.9,48,1017,4.4,18.4,72.45,1018.36
2022-08-09T03:00:00Z,3.7,25.9,48,1017,4.7,17.8,74.71,1018.5
2022-08-09T04:00:00Z,4,25.9,48,1017,4.7,17.39,77.23,1018.64
2022-08-09T05:00:00Z,4.2,25.8,48,1017.8,4.6,17.13,79.08,1018.77
2022-08-09T06:00:00Z,4,25.8,48,1018,5,17.14,80.49,1018.94
2022-08-09T07:00:00Z,4.7,25.8,48,1018,4.8,18,78.26,1019.13
2022-08-09T08:00:00Z,5.7,25.7,47,1018,4.5,19.08,74.04,1019.44
2022-08-09T09:00:00Z,4.6,25.7,45.3,1018,4.3,20.55,68.39,1019.67
2022-08-09T10:00:00Z,4,25.8,43.2,1018,3.7,22.25,60.62,1019.87
2022-08-09T11:00:00Z,5,25.8,41.8,1018,2.9,24.02,54,1019.79
2022-08-09T12:00:00Z,5.3,25.8,41.8,1017.3,2.8,24.79,51.69,1019.63
2022-08-09T13:00:00Z,5,25.8,41.7,1017,3,24.76,51.41,1019.38
2022-08-09T14:00:00Z,5.3,25.8,42,1017,3.1,25.2,48.76,1019.07
2022-08-09T15:00:00Z,5.2,25.7,41.9,1017,3.3,25.52,46.44,1018.86
2022-08-09T16:00:00Z,6.2,25.7,41.8,1017,3.4,25.76,45.04,1018.7
2022-08-09T17:00:00Z,5.7,25.6,42.6,1017,3.3,25.59,44.69,1018.57
2022-08-09T18:00:00Z,7.3,25.5,44.3,1017.1,3.5,24.9,45.74,1018.58
2022-08-09T19:00:00Z,12.2,25.4,45.5,1017.9,3.8,23.9,48.4,1018.7
2022-08-09T20:00:00Z,27,25.5,47.1,1018,5.8,22.33,53.27,1018.97
2022-08-09T21:00:00Z,15.9,25.6,47.6,1018,8.4,21.14,59.03,1019.28
2022-08-09T22:00:00Z,10.3,25.6,46.9,1018,7.6,19.84,64.96,1019.31
2022-08-09T23:00:00Z,9,25.5,46,1018,8.1,18.61,70.43,1019.35
2022-08-10T00:00:00Z,8.3,25.4,46,1018,7.9,17.49,75.34,1019.32
2022-08-10T01:00:00Z,7.2,25.3,46,1018,7.9,16.62,79.8,1019.24
2022-08-10T02:00:00Z,7.3,25.2,46,1018,7.5,16.29,80.94,1019.25
2022-08-10T03:00:00Z,6,25.1,46,1018,7.3,15.51,83.28,1019.28
2022-08-10T04:00:00Z,5.7,25,46.8,1018.1,6.6,14.9,86.23,1019.41
2022-08-10T05:00:00Z,5.3,25,47,1018.9,5.9,14.63,89.12,1019.57
2022-08-10T06:00:00Z,5,25.3,47,1019,5.4,14.74,91.27,1019.85
2022-08-10T07:00:00Z,5,25.5,47.1,1018.2,5.1,16.89,88.88,1020.06
2022-08-10T08:00:00Z,3.5,25.7,46.3,1018.4,3.7,19.5,81.68,1020.12
2022-08-10T09:00:00Z,4.7,25.6,46.3,1018,2.9,21.32,73.31,1019.99
2022-08-10T10:00:00Z,3.8,25.5,45.2,1018,2.3,23.21,64.27,1019.98
2022-08-10T11:00:00Z,2.5,25.6,44.2,1017.2,2.5,24.08,58.08,1019.72
2022-08-10T12:00:00Z,3,25.6,42.9,1017,1.9,24.88,52.25,1019.37
2022-08-10T13:00:00Z,2.7,25.6,42.5,1016.8,1.6,25.61,49.24,1018.92
2022-08-10T14:00:00Z,3.3,25.5,42.8,1016.2,1.5,26.19,44.92,1018.54
2022-08-10T15:00:00Z,3.8,25.5,42.6,1016,1.7,26.55,43.26,1018.12
2022-08-10T16:00:00Z,3.7,25.6,42.3,1016,2,26.51,41.5,1017.98
2022-08-10T17:00:00Z,10.3,25.6,42.8,1016,2.2,26.37,41.58,1017.61
2022-08-10T18:00:00Z,15.5,25.5,43.3,1016,2.3,25.79,43.68,1017.44
2022-08-10T19:00:00Z,13.8,25.5,44.2,1016.2,18.2,24.78,47.19,1017.47
2022-08-10T20:00:00Z,9.7,25.5,45.9,1016.6,9.8,23.55,51.89,1017.75
2022-08-10T21:00:00Z,7,25.5,47.1,1016,7.9,21.78,57.1,1018.02
2022-08-10T22:00:00Z,6.1,25.5,48,1016,5.4,20.17,62.36,1018.11
2022-08-10T23:00:00Z,5.7,25.4,47.6,1016,5.3,18.9,67.75,1018.02
2022-08-11T00:00:00Z,5.7,25.3,47,1016,5.1,17.89,72.27,1017.99
2022-08-11T01:00:00Z,5,25.2,47,1016,5.1,17.19,76.51,1017.85
2022-08-11T02:00:00Z,5.8,25.1,46,1016,5.2,16.37,80.84,1017.75
2022-08-11T03:00:00Z,5.3,25,46,1016.1,5.5,15.63,84.65,1017.75
2022-08-11T04:00:00Z,4.8,24.9,45.9,1016.6,6,15.09,87.05,1017.83
2022-08-11T05:00:00Z,4.5,25.1,46,1016.8,5.9,14.62,88.42,1017.95
2022-08-11T06:00:00Z,4.5,25.5,46,1016.7,5,15.02,85.76,1018.08
2022-08-11T07:00:00Z,4,25.7,45.9,1016,4.3,17.58,78.5,1018.13
2022-08-11T08:00:00Z,6.7,25.8,44.9,1016,3.7,20.18,70.02,1018.08
2022-08-11T09:00:00Z,2.7,25.8,43.6,1016,2.7,22.06,61.92,1017.84
2022-08-11T10:00:00Z,2.7,25.7,43.7,1015.6,2.5,23.85,54.02,1017.74
2022-08-11T11:00:00Z,2.5,25.8,42.5,1015,2,25.31,47.02,1017.56
2022-08-11T12:00:00Z,3.8,25.9,41.2,1014.1,2,26.18,42.65,1017.16
2022-08-11T13:00:00Z,2.2,26.1,38.4,1014,1.8,26.83,39.93,1016.51
2022-08-11T14:00:00Z,2.3,25.9,38.4,1014,1.8,27.17,38.69,1015.89
2022-08-11T15:00:00Z,2.8,25.7,38.5,1013.9,1.6,27.33,37.88,1015.56
2022-08-11T16:00:00Z,3.3,25.6,40.6,1014,2,27.12,37.69,1015.5
2022-08-11T17:00:00Z,8.7,25.5,44.7,1014,2.1,26.93,38.15,1015.24
2022-08-11T18:00:00Z,6.3,25.4,46.6,1014,2.9,26.2,42.89,1015.2
2022-08-11T19:00:00Z,5.3,25.4,47.2,1014,3.1,24.8,49.11,1015.35
2022-08-11T20:00:00Z,6,25.5,48.6,1014,3.9,22.91,57.01,1015.64
2022-08-11T21:00:00Z,7,25.5,49,1014,5.4,21.45,64.21,1015.91
2022-08-11T22:00:00Z,6.7,25.6,49,1014,7.2,20.37,66.82,1015.91
2022-08-11T23:00:00Z,7.5,25.6,48.9,1014,8.2,19.26,72.09,1015.92
2022-08-12T00:00:00Z,5.8,25.5,47.7,1014,6.9,18.78,75.54,1015.92
2022-08-12T01:00:00Z,4.7,25.5,47,1014,7.1,18.42,78.21,1015.69
2022-08-12T02:00:00Z,5.3,25.5,47,1013.7,5.4,18.62,77.04,1015.47
